"party_id","party_size","is_callahead","section_preferences","table_status_created","table_status_seated","table_status_done"
1431,6,FALSE,"{2}",1471736071377,,1471736408598
1432,6,FALSE,"{0}",1471731062420,,1471732889367
1433,3,FALSE,"{0}",1471732006818,1471732140139,1471737897045
1435,2,FALSE,"{3}",1471731694418,,1471732198749
1436,5,FALSE,"{0}",1471735132731,,1471735656496
1437,4,FALSE,"{0}",1471731073428,,1471731587604
1438,3,FALSE,"{0}",1471736517511,,1471737937917
1440,2,FALSE,"{3}",1471731713007,,1471732579682
1441,4,FALSE,"{0}",1471736477159,,1471736779904
1442,6,FALSE,"{3}",1471732556558,,1471733050101
1444,2,FALSE,"{3}",1471736503986,,1471737156457
1448,3,FALSE,"{3}",1471733079817,,1471733504297
1449,3,FALSE,"{0}",1471731083703,,1471731593517
1450,6,FALSE,"{0}",1471732015923,,1471732900944
1451,4,FALSE,"{0}",1471732139047,1471732749331,1471804618983
1453,2,FALSE,"{3}",1471733065446,,1471733584725
1457,4,FALSE,"{0}",1471732034114,,1471732904710
1458,5,FALSE,"{3}",1471735976978,,1471736201361
1459,2,FALSE,"{3}",1471733741779,1471733852090,1471739370365
1460,3,FALSE,"{3}",1471733403715,1471735232214,1471740726392
1461,4,FALSE,"{3}",1471733627170,1471733869511,1471780531532
1462,6,FALSE,"{0}",1471733262733,,1471734138958
1463,10,FALSE,"{0}",1471733215439,,1471735321766
1464,5,FALSE,"{3}",1471736927159,1471736955387,1471801915640
1465,2,FALSE,"{0}",1471733438089,,1471733773311
1466,6,FALSE,"{0}",1471733317557,1471737014858,1471745069740
1467,2,FALSE,"{0}",1471733452995,,1471733957899
1469,4,FALSE,"{3}",1471734476092,1471734914090,1471740546441
1471,2,FALSE,"{0}",1471734077091,1471734267651,1471739377966
1472,6,FALSE,"{0}",1471733781837,,1471737942765
1473,2,FALSE,"{0}",1471734094040,,1471734548334
1474,2,FALSE,"{0}",1471734152645,,1471742921242
1478,6,FALSE,"{0}",1471734708855,1471734793748,1471738559406
1480,6,FALSE,"{0}",1471734039094,1471734122835,1471741544092
1481,2,FALSE,"{0}",1471734183779,1471736819642,1471740541805
1482,7,FALSE,"{3}",1471734125972,,1471737760946
1484,4,FALSE,"{3}",1471734207917,,1471742805571
1485,3,FALSE,"{3}",1471737954637,1471737982324,1471743495161
1486,5,FALSE,"{3}",1471738665661,,1471739117407
1487,2,FALSE,"{3}",1471739696022,1471739701511,1471744420650
1489,2,FALSE,"{0}",1471734223348,,1471734756723
1490,2,FALSE,"{0}",1471734773681,,1471735270161
1491,4,FALSE,"{0}",1471734797529,,1471735274650
1492,2,FALSE,"{0}",1471734908892,1471735064288,1471743996666
1493,3,FALSE,"{3}",1471740725324,1471741603651,1471780558305
1494,4,FALSE,"{0}",1471737975533,1471738503389,1471744001084
1495,8,FALSE,"{0}",1471734881951,,1471735357484
1496,3,FALSE,"{3}",1471738273674,,1471738631657
1497,6,FALSE,"{0}",1471737990190,,1471738620185
1498,3,FALSE,"{0}",1471738327617,1471738369394,1471743668186
1499,4,FALSE,"{0}",1471738226892,,1471738625010
1500,7,FALSE,"{0,0}",1471739133482,,1471739499375
1501,4,FALSE,"{0}",1471738648192,,1471739045069
1502,2,FALSE,"{0}",1471735498714,1471735965189,1471742021563
1504,6,FALSE,"{3}",1471738720311,,1471739156683
1505,2,FALSE,"{2}",1471734929254,,1471738836478
1506,2,FALSE,"{0}",1471737180901,,1471738127036
1507,5,FALSE,"{0}",1471739164418,,1471739617990
1508,2,FALSE,"{0}",1471739095097,,1471739521956
1511,2,FALSE,"{0}",1471739109384,,1471739614363
1512,2,FALSE,"{0}",1471739267012,1471739500907,1471745032564
1513,2,FALSE,"{0}",1471739277930,,1471739703162
1515,3,FALSE,"{3}",1471739389841,1471739495668,1471744284040
1517,4,FALSE,"{0}",1471739402684,,1471739667169
1518,4,FALSE,"{3}",1471739514581,,1471739983643
1519,2,FALSE,"{3}",1471739647172,1471739792419,1471802821988
1520,2,FALSE,"{0}",1471739533362,1471739680829,1471745036697
1521,2,FALSE,"{0}",1471739681358,1471739711642,1471745042836
1522,2,FALSE,"{0}",1471739724362,,1471740089112
1523,4,FALSE,"{3}",1471739735079,,1471740144750
1524,2,FALSE,"{0}",1471740044416,,1471740382551
1526,4,FALSE,"{0}",1471739912295,,1471740627135
1528,2,FALSE,"{0}",1471740139980,,1471740750156
1529,7,FALSE,"{2}",1471740250219,,1471740407914
1530,4,FALSE,"{0}",1471740637784,1471740935274,1471804376808
1531,4,FALSE,"{0}",1471743532717,,1471744007507
1532,2,FALSE,"{0}",1471740436346,,1471740761737
1534,2,FALSE,"{0}",1471740893827,,1471741212991
1535,2,FALSE,"{3}",1471740823527,,1471741519608
1537,4,FALSE,"{0}",1471741159508,,1471741565388
1538,8,FALSE,"{0}",1471741243819,,1471742102831
1541,4,FALSE,"{0}",1471741616135,1471741688519,1471802030673
1543,8,FALSE,"{0}",1471741645189,1471742248954,1471801651287
1544,2,FALSE,"{0}",1471741805640,,1471742251182
1546,4,FALSE,"{0}",1471741710720,,1471742255089
1547,4,FALSE,"{3}",1471741820644,,1471742239770
1548,4,FALSE,"{0}",1471741871050,,1471742236239
1549,3,FALSE,"{0}",1471741885981,,1471742231499
1550,2,FALSE,"{0}",1471742535195,,1471742946672
1551,2,FALSE,"{0}",1471742548742,,1471742951020
1553,3,FALSE,"{0}",1471742479952,1471742644162,1471802973528
1554,2,FALSE,"{3}",1471741915014,,1471742226445
1555,6,FALSE,"{0}",1471741935869,,1471742222279
1558,4,FALSE,"{0}",1471742620784,,1471743016226
1559,3,FALSE,"{3}",1471742631240,,1471743034604
1560,4,FALSE,"{0}",1471742656363,1471743257542,1471804930129
1561,2,FALSE,"{0}",1471742673005,1471742849677,1471801950706
1562,4,FALSE,"{3}",1471742843634,,1471743520904
1563,2,FALSE,"{0}",1471742878296,,1471743258307
1564,2,FALSE,"{3}",1471742710713,,1471743084357
1565,4,FALSE,"{0}",1471742752615,,1471743263196
1566,2,FALSE,"{3}",1471743813222,,1471744182442
1567,2,FALSE,"{0}",1471742895341,1471742971678,1471744026680
1568,3,FALSE,"{0}",1471742994096,1471743088733,1472141903804
1571,2,FALSE,"{0}",1471742939050,,1471743340283
1572,2,FALSE,"{3}",1471743044585,1471744109595,1471803699759
1573,4,FALSE,"{0}",1471743003528,,1471743380552
1574,2,FALSE,"{0}",1471743372729,,1471743801054
1575,2,FALSE,"{0}",1471743428479,1471743552389,1471803009772
1577,6,FALSE,"{0}",1471743460943,,1471743506947
1578,4,FALSE,"{0}",1471743680000,,1471744134469
1579,3,FALSE,"{0}",1471743587560,1471743721247,1471803020108
1582,2,FALSE,"{0}",1471743937083,,1471744536611
1583,4,FALSE,"{3}",1471744165673,1471744418073,1471745048200
1584,4,FALSE,"{0}",1471743711202,1471743892990,1471780543242
1585,4,FALSE,"{0}",1471744085396,,1471744555581
1586,6,FALSE,"{0}",1471744190671,,1471744603891
1587,5,FALSE,"{0}",1471744293670,1471744402797,1471780533113
1588,2,FALSE,"{3}",1471744322165,1471744521237,1471803476620
1589,2,FALSE,"{0}",1471744341539,1471744436448,1471804087455
1590,2,FALSE,"{0}",1471744366498,,1471745052280
1591,2,FALSE,"{3}",1471744544733,1471744601736,1471802176787
1592,3,FALSE,"{3}",1471744577346,,1471745056420
1593,2,FALSE,"{0}",1471744386306,,1471744671893
1594,2,FALSE,"{0}",1471745107412,1471745216430,1471801522040
1595,2,FALSE,"{0}",1471744392697,1471744486497,1471745116032
1599,4,FALSE,"{0}",1471787327283,,1471787333397
1604,3,FALSE,"{0,2}",1471801521462,1471801692111,
1605,6,FALSE,"{0}",1471800019698,1471800047559,1471802478822
1607,4,FALSE,"{0}",1471801915472,1471802518861,1471804417647
1608,4,FALSE,"{3}",1471804649914,,
1609,4,FALSE,"{2}",1471745115852,1471801159882,1471804724322
1610,2,FALSE,"{3}",1471801342304,1471802142691,1471801950873
1611,8,FALSE,"{2}",1471799686831,1471800023277,1471804453824
1612,6,FALSE,"{3}",1471799672883,1471799672883,
1614,3,FALSE,"{0,2}",1471802393561,1471802464344,
1616,4,FALSE,"{3}",1471804212722,1471804495728,
1617,2,FALSE,"{3}",1471802174365,1471802299060,1471802177085
1618,2,FALSE,"{3}",1471802432505,1471802526241,
1619,3,FALSE,"{2}",1471801650753,1471801885630,
1620,5,FALSE,"{0}",1471802030110,,1471802471324
1621,5,FALSE,"{0}",1471745132666,1471803196779,
1622,3,FALSE,"{0}",1471803009224,1471803335896,1471803085949
1623,4,FALSE,"{3}",1471803019856,1471803193839,
1624,2,FALSE,"{3}",1471802821760,,1471803321194
1625,3,FALSE,"{0}",1471803104842,1471803169160,
1626,3,FALSE,"{3}",1471803143448,1471803389095,
1627,3,FALSE,"{3}",1471803474897,1471803606204,1471804052481
1629,3,FALSE,"{2}",1471803721809,1471803897600,1472141760468
1630,2,FALSE,"{0,3}",1471803486666,1471803733810,
1631,4,FALSE,"{0}",1471803381311,1471803918505,
1632,4,FALSE,"{0,3}",1471745158259,1471804087569,1471804650857
1633,2,FALSE,"{0}",1471802797486,1471803135662,
1634,3,FALSE,"{0}",1471803614370,1471803790927,
1635,5,FALSE,"{0}",1471803659894,,1471804164633
1637,2,FALSE,"{0}",1471802973292,1471803192537,
1638,2,FALSE,"{0}",1471803381311,1471803696685,
1639,3,FALSE,"{2}",1471803749318,1471803798613,
1640,2,FALSE,"{3}",1471803678047,1471803940225,
1643,5,FALSE,"{3}",1471804176787,,1471804662452
1644,2,FALSE,"{0}",1471803699493,1471803792250,
1645,2,FALSE,"{0}",1471803988342,1471804258165,1471804010117
1646,4,FALSE,"{0}",1471804376284,1471804719001,
1647,3,FALSE,"{0}",1471804408298,1471804499003,1472141710839
1650,5,FALSE,"{0}",1471799666271,1471804848411,1471804648732
1651,2,FALSE,"{0}",1471804191626,1471804426081,
1652,3,FALSE,"{0,2}",1471804453482,1471804571839,
1654,3,FALSE,"{2}",1471804618353,1471804701662,1471804689250
1655,2,FALSE,"{3,0}",1471804913440,1471805522596,
1656,2,FALSE,"{2}",1471804876450,1471804930709,
1658,2,FALSE,"{3}",1471804929284,,
1673,5,FALSE,"{0}",1472075633502,,1472076164129
1678,4,FALSE,"{0}",1472075910481,,1472077070775
1680,19,FALSE,"{0}",1472075936969,1472075936986,1472077776361
1688,,FALSE,"{0}",1472140567390,1472142195601,1472147541963
1689,,FALSE,"{0}",1472142261354,,1472154500616
1690,2,FALSE,"{0}",1472140499635,1472154525828,1472154526457
1691,5,FALSE,"{0,0}",1472141709928,,1472142153027
1693,4,FALSE,"{3,0}",1472141760256,1472143766684,1472152054183
1694,2,FALSE,"{0}",1472152786694,1472152786694,1472153766793
1695,2,FALSE,"{0}",1472153223045,1472153223045,1472153768309
1696,5,FALSE,"{0}",1472140472511,1472142144226,1472142148801
1698,6,FALSE,"{0}",1472144111585,1472144111585,1472152064196
1700,4,FALSE,"{0}",1472146411881,1472146413711,1472147543389
1701,,FALSE,"{0}",1472146420362,,1472147513615
1704,2,FALSE,"{0}",1472146437422,,1472147520060
1706,8,FALSE,"{0}",1472146453684,1472146453707,1472147548397
1712,,FALSE,"{0}",1472142295442,1472142296224,1472147544750
1716,4,FALSE,"{0}",1472152789880,1472152791554,
1717,4,FALSE,"{0}",1472154661351,1472154677999,
1718,4,FALSE,"{0}",1472171178582,1472171178582,1472171211807
1719,6,FALSE,"{0}",1472153954845,1472153972492,1472156586321
1720,4,FALSE,"{0}",1472152931390,1472172301553,
1723,6,FALSE,"{0}",1472154603105,1472154603120,
1724,6,FALSE,"{0}",1472154292372,1472156310218,1472156509509
1725,2,FALSE,"{0}",1472154207724,1472156253611,1472156584672
1726,4,FALSE,"{0}",1472154421027,,1472156572570
1731,6,FALSE,"{3}",1472157158130,1472157160866,1472157366234
1736,4,FALSE,"{0}",1472158960881,1472158960889,1472161832992
1737,15,FALSE,"{3}",1472161027054,1472161027055,1472161484232
1740,5,FALSE,"{0}",1472157902075,1472158644308,1472160184454
1741,4,FALSE,"{3}",1472159461981,,1472159835864
1743,6,FALSE,"{3}",1472162012723,1472162330366,1472172177435
1744,10,FALSE,"{0,0}",1472166750180,1472166750180,1472246666223
1745,5,FALSE,"{0}",1472168396317,1472168522529,1472246707394
1746,2,FALSE,"{0}",1472159045811,1472159045811,1472159492536
1747,3,FALSE,"{0}",1472159042146,1472159042149,1472160253681
1749,5,FALSE,"{0}",1472159075392,1472159075395,1472161851690
1750,1,FALSE,"{0}",1472159123827,1472161758221,1472161813357
1751,15,FALSE,"{3}",1472161484237,1472161484245,1472225238844
1752,6,FALSE,"{3}",1472162873777,,1472162983697
1754,2,FALSE,"{3}",1472160379107,1472161151727,
1757,4,FALSE,"{2,2}",1472160413007,1472160413012,1472167142287
1760,8,FALSE,"{3}",1472160587557,1472160638544,1472172162178
1761,4,FALSE,"{0}",1472161620043,1472161620057,1472161640267
1762,6,FALSE,"{0}",1472164112150,,1472164164250
1763,6,FALSE,"{3}",1472165124669,1472165384933,
1766,3,FALSE,"{3}",1472161528502,1472162312311,1472167614033
1767,2,FALSE,"{3}",1472161898084,1472162353206,1472168154434
1769,2,FALSE,"{2}",1472164962591,1472165332295,1472167998132
1771,8,FALSE,"{0}",1472162082495,,1472162697646
1772,6,FALSE,"{0}",1472162214796,1472163463436,1472166248086
1773,3,FALSE,"{0}",1472164389340,1472164567134,1472171587381
1774,3,FALSE,"{0}",1472162429524,1472164727776,1472169820798
1775,4,FALSE,"{3,3}",1472164987025,1472165110954,1472171215301
1776,4,FALSE,"{0}",1472165339515,1472165486817,
1777,3,FALSE,"{3}",1472164626723,1472164775314,1472168023389
1778,9,FALSE,"{0}",1472168520847,1472168648825,1472225201864
1779,2,FALSE,"{0}",1472166141440,1472166186024,1472170016775
1780,3,FALSE,"{0}",1472167953054,1472168759880,1472168827940
1781,5,FALSE,"{0}",1472164905575,1472164989734,1472171344903
1782,3,FALSE,"{2}",1472166330813,1472166530290,1472170227786
1784,4,FALSE,"{0}",1472165746229,1472165821948,1472169867106
1785,4,FALSE,"{2}",1472166210140,1472166278866,1472225249414
1786,6,FALSE,"{0}",1472164372556,1472166783419,1472164653559
1787,6,FALSE,"{0}",1472166524255,1472166657349,1472170939813
1788,4,FALSE,"{0}",1472166899271,1472167197272,1472170086982
1789,2,FALSE,"{3}",1472166933494,1472167003914,1472169919541
1790,4,FALSE,"{3}",1472163889442,1472168245635,1472170182644
1791,2,FALSE,"{0}",1472166170995,1472166263840,1472172864223
1792,4,FALSE,"{0}",1472165784493,1472165827941,1472170333022
1793,7,FALSE,"{2}",1472167303323,1472167532742,1472170717407
1794,2,FALSE,"{0}",1472166699120,,1472167201881
1795,3,FALSE,"{0}",1472164131269,1472164218443,1472164988756
1796,2,FALSE,"{0}",1472166710262,,1472167205967
1797,6,FALSE,"{0}",1472167329059,1472167403870,1472171242408
1798,2,FALSE,"{0}",1472167386791,,1472167916085
1799,4,FALSE,"{0}",1472167141961,,1472167668090
1800,2,FALSE,"{0}",1472167400074,,1472167919739
1801,2,FALSE,"{0}",1472167563634,1472167808494,1472167614048
1802,3,FALSE,"{3}",1472167788217,1472167880615,1472225225093
1803,3,FALSE,"{0}",1472167632983,1472167883631,1472171055558
1804,2,FALSE,"{0}",1472167691760,1472167912591,1472225207568
1805,2,FALSE,"{0}",1472167962954,1472168224005,
1806,5,FALSE,"{0}",1472167976901,,1472168373052
1807,2,FALSE,"{0}",1472167997854,,1472168471773
1808,3,FALSE,"{0}",1472168023108,1472168467309,1472171562573
1809,3,FALSE,"{0}",1472168346594,1472170182653,1472225223444
1810,3,FALSE,"{2}",1472168539827,1472168651922,1472225343098
1811,2,FALSE,"{0,0}",1472168037224,,1472168154898
1812,2,FALSE,"{0,0}",1472168382795,,1472168749652
1814,2,FALSE,"{3}",1472168483434,1472168659647,
1815,2,FALSE,"{0}",1472168607762,1472168661758,1472169016459
1816,2,FALSE,"{3}",1472169558481,1472169683519,1472169620094
1817,2,FALSE,"{0}",1472169510030,1472169759758,1472225210111
1818,2,FALSE,"{0}",1472169820472,,1472170318094
1820,3,FALSE,"{0}",1472168783861,1472169003305,1472225237245
1821,3,FALSE,"{0}",1472169937782,1472169986620,
1822,2,FALSE,"{0}",1472169865192,1472170045682,1472169867449
1823,4,FALSE,"{0}",1472170057325,1472170169995,
1824,3,FALSE,"{0}",1472170083895,,1472170540543
1825,3,FALSE,"{0}",1472170227577,,1472170672659
1826,3,FALSE,"{0}",1472166522397,1472166522397,1472170749675
1828,4,FALSE,"{3}",1472170332815,1472170535311,1472234513058
1829,4,FALSE,"{0}",1472167101704,1472167101705,1472172626034
1831,4,FALSE,"{0}",1472170550347,1472170796962,1472171369329
1832,10,FALSE,"{0}",1472171241073,,1472225029833
1833,3,FALSE,"{0}",1472167435869,1472167435869,1472169272415
1834,3,FALSE,"{0}",1472167803067,,1472168351078
1835,6,FALSE,"{0}",1472167861703,1472168084320,1472246719411
1836,3,FALSE,"{0}",1472170521145,1472170674086,1472225237224
1837,2,FALSE,"{0}",1472167852950,1472168364173,1472172286599
1838,2,FALSE,"{0}",1472167973341,1472168331734,1472174168457
1839,6,FALSE,"{0}",1472170708811,1472170803728,1472225340430
1840,5,FALSE,"{0}",1472169443110,1472169443110,1472173675364
1841,2,FALSE,"{2,2}",1472170582066,1472170695365,1472225231806
1842,2,FALSE,"{0}",1472170939598,,1472171360440
1843,4,FALSE,"{0}",1472170717128,1472170774564,1472225216414
1844,2,FALSE,"{0,0}",1472168671472,1472168671473,1472246564728
1845,2,FALSE,"{3}",1472170852757,1472171012577,1472170855028
1846,3,FALSE,"{0}",1472169214111,1472169267183,1472246611393
1847,6,FALSE,"{0}",1472169455909,1472169455909,1472246705194
1848,2,FALSE,"{0}",1472171085026,,1472225035208
1849,2,FALSE,"{0}",1472169051851,1472169051854,1472169749561
1850,2,FALSE,"{0}",1472171335563,,1472225041070
1852,3,FALSE,"{0}",1472171055240,1472171133207,1472225240842
1853,3,FALSE,"{0}",1472171344687,1472172319070,1472225049877
1854,2,FALSE,"{0,0}",1472171562050,1472171627600,
1855,4,FALSE,"{0,0}",1472171368483,,1472171756770
1856,2,FALSE,"{0,0}",1472171587202,1472171687250,
1857,3,FALSE,"{2}",1472171768448,1472171833038,1472225035317
1858,2,FALSE,"{0,0}",1472171824573,,1472172251035
1859,2,FALSE,"{0,0}",1472169057335,1472169057338,1472169747027
1860,3,FALSE,"{0}",1472169565012,1472169630053,1472246595643
1863,3,FALSE,"{0}",1472169744756,1472170243141,1472174000483
1864,3,FALSE,"{0}",1472171814201,1472171936148,
1865,4,FALSE,"{2}",1472172243660,1472172278899,
1866,3,FALSE,"{0}",1472171199553,,1472171336133
1867,2,FALSE,"{0}",1472171838420,,1472172258642
1869,2,FALSE,"{0,0}",1472171889759,1472171944207,
1871,3,FALSE,"{0}",1472169951202,1472170122232,1472174606566
1872,3,FALSE,"{0}",1472169965717,,1472170954542
1873,7,FALSE,"{0}",1472170497120,1472171546914,1472173973651
1874,2,FALSE,"{0,0,0}",1472170898903,,1472172078358
1875,3,FALSE,"{0}",1472172177254,,1472172563105
1877,2,FALSE,"{0}",1472172161838,,1472172570327
1878,4,FALSE,"{0}",1472172265362,1472173102022,1472172486704
1879,2,FALSE,"{0}",1472170923941,1472171323962,1472171347410
1880,3,FALSE,"{0}",1472170934972,1472171768564,1472246583775
1881,2,FALSE,"{0}",1472170760130,1472171602550,1472173998700
1882,2,FALSE,"{0}",1472171067496,1472171540637,1472246599880
1883,2,FALSE,"{0}",1472171637656,1472172168501,1472246718261
1884,2,FALSE,"{0}",1472172274580,,1472172758300
1885,4,FALSE,"{0}",1472171211653,,
1886,4,FALSE,"{0}",1472171287929,,
1887,2,FALSE,"{0}",1472172283625,1472172283625,1472246700031
1888,2,FALSE,"{0,0}",1472172515721,1472172553504,1472225049959
1890,3,FALSE,"{9}",1472173003342,1472173003342,1472246587976
1891,2,FALSE,"{0}",1472172531901,1472172677590,1472225235710
1894,4,FALSE,"{3}",1472172580855,1472172680888,
1897,2,FALSE,"{0}",1472172590256,1472172704285,
1898,6,FALSE,"{9}",1472172966293,1472172966293,1472246663724
1899,10,FALSE,"{0}",1472172762651,1472172762651,1472246702259
1900,5,FALSE,"{9}",1472173361162,1472173361163,1472246612926
1901,2,FALSE,"{0}",1472172427136,1472172430927,1472246631543
1903,4,FALSE,"{0}",1472173146388,1472173146389,1472246586346
1904,4,FALSE,"{9}",1472173078721,1472173078721,1472246709177
1905,2,FALSE,"{0}",1472172650748,,1472172864146
1906,2,FALSE,"{0}",1472173393726,1472173393726,1472173564292
1909,8,FALSE,"{0}",1472172863571,1472172937775,1472225242342
1911,2,FALSE,"{0}",1472173732294,1472173732294,1472173919278
1912,4,FALSE,"{9}",1472174110486,1472174110487,1472246651159
1913,7,FALSE,"{0}",1472173960748,1472173960748,1472246752449
1914,5,FALSE,"{0}",1472174517285,1472174517285,1472246620177
1915,6,FALSE,"{0}",1472174055863,1472174116937,1472246653723
1918,2,FALSE,"{9}",1472174537815,1472174537816,1472174797182
1920,2,FALSE,"{9}",1472174719706,1472174719709,1472174776659
1921,4,FALSE,"{9,9}",1472175511122,1472175650845,1472246662424
1923,4,FALSE,"{0}",1472221780018,1472221780019,
1928,2,FALSE,"{0}",1472247344000,,1472247591258
1932,2,FALSE,"{0,9}",1472251153589,1472251153589,1472258041592
1934,4,FALSE,"{0,9}",1472252915384,1472252915384,1472263074507
1936,6,FALSE,"{0}",1472252474741,1472252474742,1472258738285
1937,2,FALSE,"{0}",1472252673670,1472252673670,1472252747718
1942,4,FALSE,"{9}",1472253557325,1472253557326,1472311673042
1944,4,FALSE,"{9}",1472253749727,1472253749727,1472264210874
1946,6,FALSE,"{0}",1472254677868,1472254677869,1472259821664
1952,,FALSE,"{0}",1472252355782,1472252355783,1472252362060
1953,,FALSE,"{0}",1472252358115,1472252358115,1472252360010
1957,5,FALSE,"{0}",1472254377031,1472254743762,1472311660861
1958,5,FALSE,"{0}",1472254652181,1472254652181,1472258677880
1973,4,FALSE,"{9}",1472258708026,1472258708026,1472263080309
1979,2,FALSE,"{9}",1472258345059,1472258345059,1472264556061
1986,5,FALSE,"{9}",1472259258345,1472259258346,1472265166182
1989,4,FALSE,"{0}",1472258690010,1472258690010,1472264220553
1994,5,FALSE,"{9}",1472260138745,1472260138745,1472265168248
1995,6,FALSE,"{0}",1472259969465,1472259969465,1472265176268
1996,4,FALSE,"{0}",1472260257207,1472260257208,1472262495745
